specimen,species,stain,filename,section,manual
zebra,Equus burchellii,nissl,sections/zebra_nissl/0760zebra61-820.jpg,760.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0800zebra61-820.jpg,800.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0840zebra61-820.jpg,840.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0880zebra61-820.jpg,880.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0920zebra61-820.jpg,920.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/0960zebra61-820.jpg,960.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1000zebra61-820.jpg,1000.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1040zebra61-820.jpg,1040.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1080zebra61-820.jpg,1080.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1120zebra61-820.jpg,1120.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1200zebra61-820.jpg,1200.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1240zebra61-820.jpg,1240.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1280zebra61-820.jpg,1280.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1300zebra61-820.jpg,1300.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1340zebra61-820.jpg,1340.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1360zebra61-820.jpg,1360.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1380zebra61-820.jpg,1380.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1400zebra61-820.jpg,1400.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1440zebra61-820.jpg,1440.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1480zebra61-820.jpg,1480.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1520zebra61-820.jpg,1520.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1560zebra61-820.jpg,1560.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1600zebra61-820.jpg,1600.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1640zebra61-820.jpg,1640.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1680zebra61-820.jpg,1680.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1720zebra61-820.jpg,1720.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1760zebra61-820.jpg,1760.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1800zebra61-820.jpg,1800.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1840zebra61-820.jpg,1840.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1880zebra61-820.jpg,1880.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/1920zebra61-820.jpg,1920.0,v.1/sections/zebra_nissl/1920zebra61-820_manual_label.tif
zebra,Equus burchellii,nissl,sections/zebra_nissl/1960zebra61-820.jpg,1960.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2000zebra61-820.jpg,2000.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2040zebra61-820.jpg,2040.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2080zebra61-820.jpg,2080.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2120zebra61-820.jpg,2120.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2160zebra61-820.jpg,2160.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2200zebra61-820.jpg,2200.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2240zebra61-820.jpg,2240.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2280zebra61-820.jpg,2280.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2320zebra61-820.jpg,2320.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2360zebra61-820.jpg,2360.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2380zebra61-820.jpg,2380.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2440zebra61-820.jpg,2440.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2480zebra61-820.jpg,2480.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2520zebra61-820.jpg,2520.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2560zebra61-820.jpg,2560.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2600zebra61-820.jpg,2600.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2640zebra61-820.jpg,2640.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2680zebra61-820.jpg,2680.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2720zebra61-820.jpg,2720.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2760zebra61-820.jpg,2760.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2800zebra61-820.jpg,2800.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2840zebra61-820.jpg,2840.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2880zebra61-820.jpg,2880.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2900zebra61-820.jpg,2900.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2920zebra61-820_294.jpg,2920.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/2960zebra61-820.jpg,2960.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/3000zebra61-820.jpg,3000.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/3040zebra61-820.jpg,3040.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/3080zebra61-820.jpg,3080.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/3120zebra61-820.jpg,3120.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/3160zebra61-820.jpg,3160.0,
zebra,Equus burchellii,nissl,sections/zebra_nissl/3200zebra61-820.jpg,3200.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0055polarbear62-256.jpg,55.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0100polarbear62-256.jpg,100.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0150polarbear62-256.jpg,150.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0200polarbear62-256.jpg,200.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0250polarbear62-256.jpg,250.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0300polarbear62-256.jpg,300.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0400polarbear62-256.jpg,400.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0500polarbear62-256.jpg,500.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0600polarbear62-256.jpg,600.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0700polarbear62-256.jpg,700.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0800polarbear62-256.jpg,800.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/0900polarbear62-256.jpg,900.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1000polarbear62-256.jpg,1000.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1050polarbear62-256.jpg,1050.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1100polarbear62-256.jpg,1100.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1150polarbear62-256.jpg,1150.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1200polarbear62-256.jpg,1200.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1250polarbear62-256.jpg,1250.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1300polarbear62-256.jpg,1300.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1350polarbear62-256.jpg,1350.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1400polarbear62-256.jpg,1400.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1450polarbear62-256.jpg,1450.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1500polarbear62-256.jpg,1500.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1550polarbear62-256.jpg,1550.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1600polarbear62-256.jpg,1600.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1650polarbear62-256.jpg,1650.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1700polarbear62-256.jpg,1700.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1750polarbear62-256.jpg,1750.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1800polarbear62-256.jpg,1800.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1850polarbear62-256.jpg,1850.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1900polarbear62-256.jpg,1900.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/1950polarbear62-256.jpg,1950.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2000polarbear62-256.jpg,2000.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2050polarbear62-256.jpg,2050.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2100polarbear62-256.jpg,2100.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2150polarbear62-256.jpg,2150.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2200polarbear62-256.jpg,2200.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2250polarbear62-256.jpg,2250.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2300polarbear62-256.jpg,2300.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2350polarbear62-256.jpg,2350.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2400polarbear62-256.jpg,2400.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2450polarbear62-256.jpg,2450.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2500polarbear62-256.jpg,2500.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2550polarbear62-256.jpg,2550.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2600polarbear62-256.jpg,2600.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2650polarbear62-256.jpg,2650.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2700polarbear62-256.jpg,2700.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2750polarbear62-256.jpg,2750.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2800polarbear62-256.jpg,2800.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2850polarbear62-256.jpg,2850.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2900polarbear62-256.jpg,2900.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/2950polarbear26-256.jpg,2950.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/3000polarbear62-256.jpg,3000.0,
polar_bear,Ursus maritimus,nissl,sections/polar_bear_nissl/3050polarbear62-256.jpg,3050.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1000mngs.jpg,1000.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/100mngs.jpg,100.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1020mngs.jpg,1020.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1040mngs.jpg,1040.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1060mngs.jpg,1060.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1080mngs.jpg,1080.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1100mngs.jpg,1100.0,v.1/sections/yellow_mongoose_nissl/1100mngs_manual_label.tif
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1120mngs.jpg,1120.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1140mngs.jpg,1140.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1160mngs.jpg,1160.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1180mngs.jpg,1180.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/120mngs.jpg,120.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1260mngs.jpg,1260.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1280mngs.jpg,1280.0,v.1/sections/yellow_mongoose_nissl/1280mngs_manual_label.tif
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1300mngs.jpg,1300.0,v.1/sections/yellow_mongoose_nissl/1300mngs_manual_label.tif
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1320mngs.jpg,1320.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1340mngs.jpg,1340.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1360mngs.jpg,1360.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1380mngs.jpg,1380.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1400mngs.jpg,1400.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/140mngs.jpg,140.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1420mngs.jpg,1420.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1442mngs.jpg,1442.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1460mngs.jpg,1460.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1480mngs.jpg,1480.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1500mngs.jpg,1500.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1520mngs.jpg,1520.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/1540mngs.jpg,1540.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/160mngs.jpg,160.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/180mngs.jpg,180.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/200mngs.jpg,200.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/220mngs.jpg,220.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/240mngs.jpg,240.0,v.1/sections/yellow_mongoose_nissl/240mngs_manual_label.tif
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/260mngs.jpg,260.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/280mngs.jpg,280.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/300mngs.jpg,300.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/320mngs.jpg,320.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/340mngs.jpg,340.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/360mngs.jpg,360.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/380mngs.jpg,380.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/400mngs.jpg,400.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/40mngs.jpg,40.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/420mngs.jpg,420.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/440mngs.jpg,440.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/460mngs.jpg,460.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/480mngs.jpg,480.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/500mngs.jpg,500.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/520mngs.jpg,520.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/540mngs.jpg,540.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/560mngs.jpg,560.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/580mngs.jpg,580.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/600mngs.jpg,600.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/60mngs.jpg,60.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/620mngs.jpg,620.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/640mngs.jpg,640.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/660mngs.jpg,660.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/680mngs.jpg,680.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/700mngs.jpg,700.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/740mngs.jpg,740.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/762mngs.jpg,762.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/780mngs.jpg,780.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/800mngs.jpg,800.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/80mngs.jpg,80.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/820mngs.jpg,820.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/840mngs.jpg,840.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/860mngs.jpg,860.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/880mngs.jpg,880.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/900mngs.jpg,900.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/918mngs.jpg,918.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/942mngs.jpg,942.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/960mngs.jpg,960.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/980mngs.jpg,980.0,
yellow_mongoose,Cynictis penicillata,nissl,sections/yellow_mongoose_nissl/Yellowmongoose6clr.jpg,6.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/1000_owlmonk_69-255.jpg,1000.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/1003_owlmonk69-255.jpg,1003.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/102_owlmonk_69-255.jpg,102.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/651_owlmonk_69-255.jpg,651.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/699_owlmonk_69-255.jpg,699.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/700_owlmonk_69-255.jpg,700.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/750_owlmonk_69-255.jpg,750.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/751_owlmonk_69-255.jpg,751.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/799_owlmonk_69-255.jpg,799.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/800_owlmonk_69-255.jpg,800.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/850_owlmonk_69-255.jpg,850.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/851_owlmonk_69-255.jpg,851.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/900_owlmonk_69-255.jpg,900.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/901_owlmonk_69-255.jpg,901.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/947_owlmonk_69-255.jpg,947.0,
owl_monkey,Aotus trivirgatus,nissl+myelin,sections/owl_monkey_nissl+myelin/948_owlmonk69-255.jpg,948.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/Pig6clr.jpg,6.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0050.jpg,50.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0100.jpg,100.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0150.jpg,150.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0200.jpg,200.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0250.jpg,250.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0300.jpg,300.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0350.jpg,350.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0400.jpg,400.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0450.jpg,450.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0500.jpg,500.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0550.jpg,550.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0600.jpg,600.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0650.jpg,650.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0700.jpg,700.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0750.jpg,750.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0800.jpg,800.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0850.jpg,850.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0900.jpg,900.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig0950.jpg,950.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1000.jpg,1000.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1050.jpg,1050.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1100.jpg,1100.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1110.jpg,1110.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1120.jpg,1120.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1130.jpg,1130.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1140.jpg,1140.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1150.jpg,1150.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1160.jpg,1160.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1170.jpg,1170.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1180.jpg,1180.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1190.jpg,1190.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1200.jpg,1200.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1210.jpg,1210.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1220.jpg,1220.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1230.jpg,1230.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1240.jpg,1240.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1250.jpg,1250.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1260.jpg,1260.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1270.jpg,1270.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1280.jpg,1280.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1290.jpg,1290.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1300.jpg,1300.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1310.jpg,1310.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1320.jpg,1320.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1340.jpg,1340.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1350.jpg,1350.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1360.jpg,1360.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1370.jpg,1370.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1380.jpg,1380.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1390.jpg,1390.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1400.jpg,1400.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1410.jpg,1410.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1420.jpg,1420.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1430.jpg,1430.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1440.jpg,1440.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1450.jpg,1450.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1460.jpg,1460.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1470.jpg,1470.0,
domestic_pig,Sus scrofa domesticus,nissl,sections/domestic_pig_nissl/pig1480.jpg,1480.0,
