specimen,species,stain,filename,section
llama,Lama glama,nissl,sections/llama_nissl/440llama65-139labllg.jpg,440
llama,Lama glama,nissl,sections/llama_nissl/480llama65-139labllg.jpg,480
llama,Lama glama,nissl,sections/llama_nissl/520llama65-139labllg.jpg,520
llama,Lama glama,nissl,sections/llama_nissl/565llama65-139labllg.jpg,565
llama,Lama glama,nissl,sections/llama_nissl/640llama65-139labllg.jpg,640
llama,Lama glama,nissl,sections/llama_nissl/680llama65-139labllg.jpg,680
llama,Lama glama,nissl,sections/llama_nissl/720llama65-139labllg.jpg,720
llama,Lama glama,nissl,sections/llama_nissl/760llama65-139labllg.jpg,760
llama,Lama glama,nissl,sections/llama_nissl/795llama65-139labllg.jpg,795
llama,Lama glama,nissl,sections/llama_nissl/800llama65-139labllg.jpg,800
llama,Lama glama,nissl,sections/llama_nissl/80llama65-139labllg.jpg,80
llama,Lama glama,nissl,sections/llama_nissl/840llama65-139labllg.jpg,840
llama,Lama glama,nissl,sections/llama_nissl/880llama65-139labllg.jpg,880
llama,Lama glama,nissl,sections/llama_nissl/920llama65-139labllg.jpg,920
llama,Lama glama,nissl,sections/llama_nissl/960llama65-139lablatlas.jpg,960
llama,Lama glama,nissl,sections/llama_nissl/Llama6clr.jpg,6
llama,Lama glama,nissl,sections/llama_nissl/lamasectbig.jpg,
llama,Lama glama,nissl,sections/llama_nissl/llama6clr.jpg,6
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0041.jpg,0041
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0042.jpg,0042
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0227.jpg,0227
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0228.jpg,0228
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0325.jpg,0325
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0326.jpg,0326
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0425.jpg,0425
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0426.jpg,0426
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0525.jpg,0525
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0526.jpg,0526
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0621.jpg,0621
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0624.jpg,0624
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0723.jpg,0723
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0724.jpg,0724
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0823.jpg,0823
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0826.jpg,0826
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0924.jpg,0924
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco0927.jpg,0927
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco1024.jpg,1024
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco1127.jpg,1127
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/LOco1128.jpg,1128
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/Loco1023.jpg,1023
slow_loris,Nycticebus coucang,nissl,sections/slow_loris_nissl/Slowloris6clr.jpg,6
